date,set_name,Near Mint
2024-09-09 00:00:00+00:00,Twilight Masquerade,927.0
2024-09-10 00:00:00+00:00,Twilight Masquerade,927.0
2024-09-11 00:00:00+00:00,Twilight Masquerade,927.0
2024-09-12 00:00:00+00:00,Twilight Masquerade,927.0
2024-09-13 00:00:00+00:00,Twilight Masquerade,927.0
2024-09-14 00:00:00+00:00,Twilight Masquerade,927.0
2024-09-15 00:00:00+00:00,Twilight Masquerade,927.0
2024-09-16 00:00:00+00:00,Twilight Masquerade,948.14
2024-09-17 00:00:00+00:00,Twilight Masquerade,948.14
2024-09-18 00:00:00+00:00,Twilight Masquerade,948.14
2024-09-19 00:00:00+00:00,Twilight Masquerade,948.14
2024-09-20 00:00:00+00:00,Twilight Masquerade,948.14
2024-09-21 00:00:00+00:00,Twilight Masquerade,948.14
2024-09-22 00:00:00+00:00,Twilight Masquerade,948.14
2024-09-23 00:00:00+00:00,Twilight Masquerade,974.07
2024-09-24 00:00:00+00:00,Twilight Masquerade,974.07
2024-09-25 00:00:00+00:00,Twilight Masquerade,974.07
2024-09-26 00:00:00+00:00,Twilight Masquerade,974.07
2024-09-27 00:00:00+00:00,Twilight Masquerade,974.07
2024-09-28 00:00:00+00:00,Twilight Masquerade,974.07
2024-09-29 00:00:00+00:00,Twilight Masquerade,974.07
2024-09-30 00:00:00+00:00,Twilight Masquerade,947.99
2024-10-01 00:00:00+00:00,Twilight Masquerade,947.99
2024-10-02 00:00:00+00:00,Twilight Masquerade,947.99
2024-10-03 00:00:00+00:00,Twilight Masquerade,947.98
2024-10-04 00:00:00+00:00,Twilight Masquerade,947.99
2024-10-05 00:00:00+00:00,Twilight Masquerade,947.99
2024-10-06 00:00:00+00:00,Twilight Masquerade,947.99
2024-10-07 00:00:00+00:00,Twilight Masquerade,933.0799999999999
2024-10-08 00:00:00+00:00,Twilight Masquerade,933.0799999999999
2024-10-09 00:00:00+00:00,Twilight Masquerade,933.0799999999999
2024-10-10 00:00:00+00:00,Twilight Masquerade,933.0799999999999
2024-10-11 00:00:00+00:00,Twilight Masquerade,933.0799999999999
2024-10-12 00:00:00+00:00,Twilight Masquerade,933.0799999999999
2024-10-13 00:00:00+00:00,Twilight Masquerade,925.9
2024-10-14 00:00:00+00:00,Twilight Masquerade,964.96
2024-10-15 00:00:00+00:00,Twilight Masquerade,964.96
2024-10-16 00:00:00+00:00,Twilight Masquerade,964.96
2024-10-17 00:00:00+00:00,Twilight Masquerade,964.96
2024-10-18 00:00:00+00:00,Twilight Masquerade,964.96
2024-10-19 00:00:00+00:00,Twilight Masquerade,964.96
2024-10-20 00:00:00+00:00,Twilight Masquerade,959.13
2024-10-21 00:00:00+00:00,Twilight Masquerade,968.2099999999999
2024-10-22 00:00:00+00:00,Twilight Masquerade,968.2099999999999
2024-10-23 00:00:00+00:00,Twilight Masquerade,968.2099999999999
2024-10-24 00:00:00+00:00,Twilight Masquerade,968.2099999999999
2024-10-25 00:00:00+00:00,Twilight Masquerade,968.2099999999999
2024-10-26 00:00:00+00:00,Twilight Masquerade,968.2099999999999
2024-10-27 00:00:00+00:00,Twilight Masquerade,964.73
2024-10-28 00:00:00+00:00,Twilight Masquerade,939.3
2024-10-29 00:00:00+00:00,Twilight Masquerade,939.3
2024-10-30 00:00:00+00:00,Twilight Masquerade,939.3
2024-10-31 00:00:00+00:00,Twilight Masquerade,939.3
2024-11-01 00:00:00+00:00,Twilight Masquerade,939.3
2024-11-02 00:00:00+00:00,Twilight Masquerade,939.3
2024-11-03 00:00:00+00:00,Twilight Masquerade,943.47
2024-11-04 00:00:00+00:00,Twilight Masquerade,971.3100000000001
2024-11-05 00:00:00+00:00,Twilight Masquerade,971.3100000000001
2024-11-06 00:00:00+00:00,Twilight Masquerade,971.3100000000001
2024-11-07 00:00:00+00:00,Twilight Masquerade,971.3100000000001
2024-11-08 00:00:00+00:00,Twilight Masquerade,971.3100000000001
2024-11-09 00:00:00+00:00,Twilight Masquerade,971.3100000000001
2024-11-10 00:00:00+00:00,Twilight Masquerade,962.3
2024-11-11 00:00:00+00:00,Twilight Masquerade,962.3199999999999
2024-11-12 00:00:00+00:00,Twilight Masquerade,962.3199999999999
2024-11-13 00:00:00+00:00,Twilight Masquerade,962.3199999999999
2024-11-14 00:00:00+00:00,Twilight Masquerade,962.3199999999999
2024-11-15 00:00:00+00:00,Twilight Masquerade,962.3199999999999
2024-11-16 00:00:00+00:00,Twilight Masquerade,962.3199999999999
2024-11-17 00:00:00+00:00,Twilight Masquerade,957.86
2024-11-18 00:00:00+00:00,Twilight Masquerade,943.35
2024-11-19 00:00:00+00:00,Twilight Masquerade,943.35
2024-11-20 00:00:00+00:00,Twilight Masquerade,943.35
2024-11-21 00:00:00+00:00,Twilight Masquerade,943.35
2024-11-22 00:00:00+00:00,Twilight Masquerade,943.35
2024-11-23 00:00:00+00:00,Twilight Masquerade,943.35
2024-11-24 00:00:00+00:00,Twilight Masquerade,950.98
2024-11-25 00:00:00+00:00,Twilight Masquerade,965.3199999999999
2024-11-26 00:00:00+00:00,Twilight Masquerade,965.3199999999999
2024-11-27 00:00:00+00:00,Twilight Masquerade,965.3199999999999
2024-11-28 00:00:00+00:00,Twilight Masquerade,965.3199999999999
2024-11-29 00:00:00+00:00,Twilight Masquerade,965.3199999999999
2024-11-30 00:00:00+00:00,Twilight Masquerade,965.3199999999999
2024-12-01 00:00:00+00:00,Twilight Masquerade,972.01
2024-12-02 00:00:00+00:00,Twilight Masquerade,978.6800000000001
2024-12-03 00:00:00+00:00,Twilight Masquerade,978.6800000000001
2024-12-04 00:00:00+00:00,Twilight Masquerade,978.6800000000001
2024-12-05 00:00:00+00:00,Twilight Masquerade,978.6800000000001
2024-12-06 00:00:00+00:00,Twilight Masquerade,978.6800000000001
2024-12-07 00:00:00+00:00,Twilight Masquerade,978.6800000000001
2024-12-08 00:00:00+00:00,Twilight Masquerade,973.0
2024-12-09 00:00:00+00:00,Twilight Masquerade,952.49
2024-12-10 00:00:00+00:00,Twilight Masquerade,952.49
2024-12-11 00:00:00+00:00,Twilight Masquerade,952.49
2024-12-12 00:00:00+00:00,Twilight Masquerade,952.49
2024-12-13 00:00:00+00:00,Twilight Masquerade,952.49
2024-12-14 00:00:00+00:00,Twilight Masquerade,952.49
2024-12-15 00:00:00+00:00,Twilight Masquerade,949.46
2024-12-16 00:00:00+00:00,Twilight Masquerade,939.57
2024-12-17 00:00:00+00:00,Twilight Masquerade,939.57
2024-12-18 00:00:00+00:00,Twilight Masquerade,939.57
2024-12-19 00:00:00+00:00,Twilight Masquerade,939.57
2024-12-20 00:00:00+00:00,Twilight Masquerade,939.57
2024-12-21 00:00:00+00:00,Twilight Masquerade,939.57
2024-12-22 00:00:00+00:00,Twilight Masquerade,948.0
2024-12-23 00:00:00+00:00,Twilight Masquerade,962.02
2024-12-24 00:00:00+00:00,Twilight Masquerade,962.02
2024-12-25 00:00:00+00:00,Twilight Masquerade,962.02
2024-12-26 00:00:00+00:00,Twilight Masquerade,962.02
2024-12-27 00:00:00+00:00,Twilight Masquerade,962.02
2024-12-28 00:00:00+00:00,Twilight Masquerade,962.02
2024-12-29 00:00:00+00:00,Twilight Masquerade,971.44
2024-12-30 00:00:00+00:00,Twilight Masquerade,988.93
2024-12-31 00:00:00+00:00,Twilight Masquerade,988.93
2025-01-01 00:00:00+00:00,Twilight Masquerade,988.93
2025-01-02 00:00:00+00:00,Twilight Masquerade,988.93
2025-01-03 00:00:00+00:00,Twilight Masquerade,988.93
2025-01-04 00:00:00+00:00,Twilight Masquerade,988.93
2025-01-05 00:00:00+00:00,Twilight Masquerade,1007.73
2025-01-06 00:00:00+00:00,Twilight Masquerade,1025.96
2025-01-07 00:00:00+00:00,Twilight Masquerade,1025.96
2025-01-08 00:00:00+00:00,Twilight Masquerade,1025.96
2025-01-09 00:00:00+00:00,Twilight Masquerade,1025.96
2025-01-10 00:00:00+00:00,Twilight Masquerade,1025.96
2025-01-11 00:00:00+00:00,Twilight Masquerade,1025.96
2025-01-12 00:00:00+00:00,Twilight Masquerade,1030.69
2025-01-13 00:00:00+00:00,Twilight Masquerade,1022.71
2025-01-14 00:00:00+00:00,Twilight Masquerade,1022.71
2025-01-15 00:00:00+00:00,Twilight Masquerade,1022.71
2025-01-16 00:00:00+00:00,Twilight Masquerade,1022.71
2025-01-17 00:00:00+00:00,Twilight Masquerade,1022.71
2025-01-18 00:00:00+00:00,Twilight Masquerade,1022.71
2025-01-19 00:00:00+00:00,Twilight Masquerade,1031.04
2025-01-20 00:00:00+00:00,Twilight Masquerade,1062.1
2025-01-21 00:00:00+00:00,Twilight Masquerade,1062.1
2025-01-22 00:00:00+00:00,Twilight Masquerade,1062.1
2025-01-23 00:00:00+00:00,Twilight Masquerade,1062.1
2025-01-24 00:00:00+00:00,Twilight Masquerade,1062.1
2025-01-25 00:00:00+00:00,Twilight Masquerade,1062.1
2025-01-26 00:00:00+00:00,Twilight Masquerade,1078.43
2025-01-27 00:00:00+00:00,Twilight Masquerade,1085.04
2025-01-28 00:00:00+00:00,Twilight Masquerade,1085.04
2025-01-29 00:00:00+00:00,Twilight Masquerade,1085.04
2025-01-30 00:00:00+00:00,Twilight Masquerade,1085.04
2025-01-31 00:00:00+00:00,Twilight Masquerade,1085.04
2025-02-01 00:00:00+00:00,Twilight Masquerade,1085.04
2025-02-02 00:00:00+00:00,Twilight Masquerade,1090.1100000000001
2025-02-03 00:00:00+00:00,Twilight Masquerade,1137.25
2025-02-04 00:00:00+00:00,Twilight Masquerade,1137.25
2025-02-05 00:00:00+00:00,Twilight Masquerade,1137.25
2025-02-06 00:00:00+00:00,Twilight Masquerade,1137.25
